Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R024744,2026-04-28 09:10,EFFICIENT_OPERATION,EXC-219,Excavator,Large Excavator (30t class),2832.6,2.26,79.3,57.1,0.51,15.22,90.1,52.2,OP1103,Experienced,5.6,Morning,84.8,20.9,79.0,0,64.0,2.1,67.9,336,10.3,Eco,Swinging,1,0,11,93.7,1,Fastened,10.3,Worker,0,2.6,Clear,0,0,Hot,80.7,37.2,17.5,Dry,Flat,Zone B,Daylight,TSK-024744,Loading,1,703.9,703.9,152.7,0.322,133.7,121.3,31.1,4.0,LOW,0,0.0663,Normal,87.0,No_Incident,22.62
R026943,2026-04-28 18:26,EXCESSIVE_IDLE,EXC-212,Excavator,Large Excavator (30t class),1322.0,0.76,83.2,64.6,0.88,13.58,86.3,62.6,OP1041,Intermediate,2.6,Afternoon,74.5,19.2,62.6,2,41.5,2.58,74.7,315,93.9,Standard,Swinging,6,1,21,79.0,2,Fastened,11.55,Structure,0,1.4,Clear,0,0,Clear,98.5,39.1,27.1,Dry,Flat,Zone B,Daylight,TSK-026943,Loading,4,810.9,810.9,175.0,0.764,154.1,245.0,55.2,17.0,LOW,1,0.9984,Excessive_Idle,62.2,No_Incident,14.69
R009639,2026-04-29 08:28,NORMAL_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4411.3,3.16,80.7,61.5,4.36,16.26,86.2,59.0,OP1108,Novice,0.4,Morning,57.4,20.3,62.7,2,14.2,5.23,72.9,162,37.5,Standard,Forward,2,0,20,56.5,3,Fastened,15.01,Structure,0,4.5,Clear,0,0,Clear,96.9,35.0,41.1,Loose,Stockpile,Zone D,Daylight,TSK-009639,Stockpiling,3,846.5,846.5,184.5,0.562,141.9,226.2,63.0,17.8,LOW,0,0.1558,Normal,96.9,No_Incident,13.45
R006264,2026-04-29 09:31,HIGH_LOAD_OPERATION,EXC-224,Excavator,Large Excavator (30t class),15196.5,9.46,86.0,69.3,2.51,22.88,54.0,82.1,OP1026,Novice,1.9,Morning,68.4,13.6,68.0,2,39.0,3.24,101.4,189,12.5,Standard,Forward,2,2,11,70.8,1,Fastened,7.12,Worker,0,0.3,Clear,0,0,Clear,83.3,37.8,36.6,Dry,Flat,Zone C,Daylight,TSK-006264,Excavation,4,610.3,610.3,152.4,0.58,122.1,125.6,48.0,29.2,LOW,0,0.0888,Normal,53.9,No_Incident,12.72
R000414,2026-04-29 18:47,MACHINE_OVERHEATING,WHL-304,Wheel Loader,Medium Wheel Loader,5422.0,4.16,108.6,83.5,0.57,10.21,57.7,59.3,OP1078,Expert,12.2,Afternoon,65.9,22.0,60.9,4,61.1,3.68,79.2,271,42.0,Eco,Stationary,5,2,13,81.5,4,Fastened,5.06,Structure,0,1.1,Warning,0,0,Light_Rain,67.3,39.5,0.0,Wet,Flat,Zone D,Daylight,TSK-000414,Loading,2,995.8,995.8,207.7,0.194,213.0,237.2,40.1,30.6,MEDIUM,0,0.041,Normal,181.9,No_Incident,24.84
R033888,2026-05-01 10:05,NORMAL_OPERATION,EXC-201,Excavator,Large Excavator (30t class),8297.8,5.67,78.8,58.2,3.22,12.92,79.8,56.5,OP1076,Experienced,6.5,Morning,75.4,15.7,88.1,2,52.3,2.32,72.7,213,24.5,Standard,Forward,2,0,7,89.3,2,Fastened,4.66,Vehicle,0,0.0,Warning,0,0,Clear,80.9,30.2,20.7,Dry,Flat,Zone B,Dawn_Dusk,TSK-033888,Loading,3,695.9,491.8,142.4,0.433,132.2,170.3,37.5,11.6,LOW,0,0.093,Normal,100.6,No_Incident,13.1
R010124,2026-05-02 08:12,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5577.3,3.97,83.2,69.2,2.51,12.57,78.0,65.5,OP1010,Experienced,7.0,Morning,71.3,28.9,81.2,1,68.2,2.09,64.3,213,38.8,Eco,Reverse,2,1,10,78.4,1,Fastened,16.11,No_Object,0,12.7,Clear,0,0,Clear,99.2,36.0,19.3,Dry,Embankment,Zone E,Daylight,TSK-010124,Excavation,2,444.0,444.0,116.0,0.059,88.8,135.1,28.2,20.3,LOW,0,0.1356,Normal,127.1,No_Incident,15.73
R023803,2026-05-02 10:40,STEEP_TERRAIN,EXC-219,Excavator,Large Excavator (30t class),2892.5,2.27,85.7,66.9,1.26,22.84,89.3,79.9,OP1095,Novice,1.6,Morning,68.7,16.3,59.3,1,36.4,2.06,63.8,293,28.5,Standard,Forward,1,2,24,76.8,1,Fastened,14.04,No_Object,0,22.5,Clear,0,0,Clear,95.2,39.7,27.1,Dry,Embankment,Zone E,Daylight,TSK-023803,Excavation,3,602.8,602.8,139.0,0.528,120.6,215.3,82.1,26.5,LOW,0,0.0875,Normal,93.8,No_Incident,7.35
R033087,2026-05-02 19:02,NORMAL_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,9044.6,5.67,82.6,61.9,6.26,18.17,68.7,50.5,OP1013,Experienced,5.5,Afternoon,72.1,17.2,68.5,2,46.1,4.18,57.8,108,11.3,Standard,Reverse,2,2,8,78.2,1,Fastened,9.19,Material_Pile,0,0.4,Clear,0,0,Clear,86.0,42.0,12.7,Dry,Flat,Zone D,Dawn_Dusk,TSK-033087,Loading,2,449.4,449.4,82.0,0.256,71.6,99.1,29.4,20.8,LOW,0,0.0314,Normal,73.4,No_Incident,15.27
R014993,2026-05-03 00:10,NORMAL_OPERATION,EXC-217,Excavator,Medium Excavator (20t class),7877.4,5.97,81.4,64.2,0.36,13.91,66.4,67.1,OP1116,Intermediate,2.3,Night,81.6,12.7,68.9,0,51.2,1.56,76.8,350,21.6,Standard,Swinging,4,2,15,76.3,2,Fastened,7.98,Worker,0,4.7,Clear,0,0,Clear,77.8,31.7,46.2,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-014993,Loading,5,543.4,543.4,144.9,0.84,137.7,195.5,44.6,20.6,LOW,0,0.0977,Normal,32.5,No_Incident,12.19
R039406,2026-05-03 10:15,NORMAL_OPERATION,EXC-217,Excavator,Medium Excavator (20t class),7963.1,5.97,80.6,62.6,0.1,8.57,62.7,57.7,OP1028,Intermediate,3.7,Morning,72.6,29.3,67.0,1,57.4,1.25,62.4,456,43.3,Standard,Swinging,3,1,7,83.2,3,Fastened,18.69,No_Object,0,6.2,Clear,0,0,Cloudy,86.6,30.9,26.9,Dry,Gentle_Slope,Zone A,Daylight,TSK-039406,Backfilling,1,698.9,570.3,192.5,0.564,158.4,200.4,29.0,4.5,LOW,0,0.0865,Normal,88.5,No_Incident,19.7
R014596,2026-05-03 16:09,HIGH_LOAD_OPERATION,WHL-312,Wheel Loader,Medium Wheel Loader,6094.5,3.87,85.4,66.5,6.05,13.79,81.5,72.1,OP1084,Experienced,6.3,Afternoon,88.8,14.5,90.3,2,70.6,4.9,108.2,229,25.2,Power,Forward,7,1,18,72.6,2,Fastened,9.76,Vehicle,0,2.4,Clear,0,0,Hot,86.2,42.9,68.3,Dry,Haul_Road,Zone B,Daylight,TSK-014596,Loading,4,1118.6,1118.6,219.0,0.685,239.3,198.7,46.7,21.2,LOW,0,0.1128,Normal,58.7,No_Incident,23.97
R013504,2026-05-03 17:35,NORMAL_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1813.1,1.37,82.7,63.1,0.33,9.79,90.5,62.5,OP1111,Expert,11.3,Afternoon,78.8,27.5,79.4,5,74.5,1.24,66.1,419,61.3,Eco,Swinging,1,5,26,88.8,0,Fastened,8.25,Vehicle,0,5.4,Clear,0,0,Cloudy,86.7,38.0,25.2,Dry,Gentle_Slope,Zone A,Daylight,TSK-013504,Excavation,4,518.0,518.0,163.0,0.155,138.1,228.7,36.5,2.7,LOW,0,0.0768,Normal,196.2,No_Incident,14.17
R005905,2026-05-05 06:34,EFFICIENT_OPERATION,EXC-211,Excavator,Medium Excavator (20t class),3730.3,2.98,85.5,66.7,0.59,12.56,80.9,70.4,OP1112,Intermediate,2.6,Morning,80.6,21.3,65.4,0,46.9,1.65,80.9,346,15.6,Eco,Swinging,2,1,12,85.3,3,Fastened,6.64,Material_Pile,0,5.4,Clear,0,0,Clear,91.0,37.9,31.0,Dry,Gentle_Slope,Zone A,Daylight,TSK-005905,Excavation,3,568.6,568.6,187.9,0.58,151.6,150.4,32.2,6.9,LOW,0,0.0648,Normal,66.6,No_Incident,17.64
R022721,2026-05-05 09:13,NORMAL_OPERATION,EXC-217,Excavator,Medium Excavator (20t class),7961.6,5.98,86.4,67.4,2.84,12.15,67.1,63.7,OP1028,Intermediate,3.7,Morning,72.6,29.3,67.9,1,57.4,1.76,88.0,511,62.8,Standard,Forward,7,5,24,88.9,4,Fastened,8.83,Material_Pile,0,1.4,Clear,0,0,Hot,77.2,38.3,42.7,Dry,Flat,Zone A,Daylight,TSK-022721,Excavation,4,896.7,896.7,332.6,0.613,239.1,303.3,60.9,12.1,LOW,0,0.1824,Normal,109.6,No_Incident,14.72
R038822,2026-05-06 02:13,UNSAFE_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4454.2,3.18,83.9,60.3,9.69,14.8,80.5,65.4,OP1082,Experienced,5.9,Night,79.8,42.4,75.0,1,72.2,5.12,73.1,152,58.5,Standard,Reverse,1,0,52,58.4,2,Fastened,2.76,Worker,0,9.7,Violated,0,0,Hot,55.7,30.6,47.3,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-038822,Loading,2,775.1,775.1,141.7,0.495,123.4,162.3,39.2,81.7,CRITICAL,1,0.9448,Unusual_Speed,77.6,No_Incident,19.76
R000075,2026-05-06 08:12,POOR_WEATHER,WHL-301,Wheel Loader,Large Wheel Loader,12105.8,7.98,82.8,62.4,7.75,18.1,58.9,56.9,OP1079,Experienced,8.5,Morning,78.8,17.5,70.1,5,67.1,5.27,74.2,149,35.6,Standard,Reverse,3,6,14,71.5,6,Fastened,13.02,Worker,1,0.1,Clear,1,0,Dust_Wind,47.3,35.8,53.0,Dry,Flat,Zone B,Daylight,TSK-000075,Material_Transfer,3,785.0,785.0,148.3,0.175,151.3,212.3,64.8,89.2,CRITICAL,0,0.0699,Normal,171.8,No_Incident,12.12
R005843,2026-05-06 15:10,HIGH_LOAD_OPERATION,EXC-214,Excavator,Large Excavator (30t class),10988.5,8.28,89.8,71.5,0.37,23.36,60.3,78.5,OP1041,Intermediate,2.6,Afternoon,74.5,19.2,63.1,2,41.5,2.96,94.4,205,17.1,Power,Swinging,0,2,14,77.3,1,Fastened,10.27,Material_Pile,0,7.1,Clear,0,0,Hot,79.6,41.3,43.4,Dry,Stockpile,Zone D,Daylight,TSK-005843,Loading,2,603.8,603.8,150.0,0.637,114.7,110.9,39.6,16.9,LOW,0,0.0645,Normal,41.5,No_Incident,15.24
R028880,2026-05-06 17:05,HIGH_LOAD_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4468.8,3.18,86.9,69.2,6.26,21.09,81.5,68.8,OP1078,Expert,12.2,Afternoon,65.9,22.0,60.9,4,61.1,6.58,92.0,208,44.5,Standard,Forward,4,3,33,79.1,5,Fastened,5.69,Structure,0,9.2,Warning,0,0,Hot,90.8,45.0,51.8,Dry,Stockpile,Zone D,Daylight,TSK-028880,Material_Transfer,3,1367.8,1367.8,305.1,0.613,263.7,236.5,79.6,42.7,MEDIUM,0,0.0755,Normal,98.4,No_Incident,17.19
R028381,2026-05-06 19:15,NORMAL_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),3385.7,2.28,86.4,67.7,0.0,14.13,79.7,73.7,OP1034,Experienced,5.7,Afternoon,83.1,14.6,73.8,0,60.2,1.19,60.8,598,43.6,Eco,Stationary,5,3,31,78.8,2,Fastened,13.22,No_Object,0,17.6,Clear,0,0,Cloudy,78.6,36.8,31.8,Dry,Embankment,Zone E,Daylight,TSK-028381,Excavation,3,710.0,710.0,187.4,0.374,189.3,310.1,75.3,14.3,LOW,0,0.0728,Normal,188.8,No_Incident,9.43
R007399,2026-05-07 00:01,EFFICIENT_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5517.8,3.98,78.4,59.1,0.54,11.42,79.5,52.6,OP1073,Experienced,6.0,Night,68.6,26.7,76.0,2,49.4,2.52,77.7,332,25.2,Eco,Swinging,0,1,8,88.6,3,Fastened,7.51,Material_Pile,0,2.6,Clear,0,0,Clear,80.8,29.8,36.7,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-007399,Loading,1,932.9,834.7,204.0,0.904,177.3,182.2,37.0,9.7,LOW,0,0.0891,Normal,15.1,No_Incident,22.58
R013652,2026-05-07 01:16,UNSAFE_OPERATION,WHL-316,Wheel Loader,Large Wheel Loader,13912.8,9.68,83.4,58.9,8.02,25.4,65.4,60.0,OP1119,Intermediate,2.0,Night,73.8,12.0,62.9,1,49.9,3.93,56.1,91,8.2,Power,Forward,0,0,17,53.4,1,Unfastened,5.37,Vehicle,0,3.9,Warning,0,0,Clear,71.0,30.7,19.9,Dry,Flat,Zone B,Night_Floodlit,TSK-013652,Loading,3,354.8,354.8,68.5,0.544,56.5,86.7,34.6,53.8,MEDIUM,1,0.9773,Erratic_Control,40.4,No_Incident,10.24
R000111,2026-05-07 06:54,HIGH_LOAD_OPERATION,EXC-223,Excavator,Large Excavator (30t class),9096.3,7.18,83.2,66.7,0.81,18.53,76.5,82.5,OP1109,Experienced,8.0,Morning,77.0,18.5,87.1,1,63.0,3.17,94.9,112,9.7,Standard,Swinging,3,3,11,81.9,2,Fastened,7.18,Vehicle,0,7.9,Clear,0,0,Cloudy,86.0,35.8,30.8,Dry,Trench_Edge,Zone C,Daylight,TSK-000111,Excavation,3,354.3,354.3,75.7,0.607,70.9,76.7,23.1,26.4,LOW,0,0.2765,Normal,33.2,No_Incident,15.36
R012975,2026-05-07 15:20,NORMAL_OPERATION,EXC-223,Excavator,Large Excavator (30t class),9110.7,7.18,83.7,65.1,2.72,16.2,79.6,61.9,OP1020,Novice,0.5,Afternoon,69.3,32.5,68.1,0,41.7,1.92,59.1,184,28.9,Standard,Forward,0,1,6,67.3,3,Unfastened,5.82,Worker,0,0.9,Warning,0,0,Hot,92.0,42.4,31.8,Dry,Flat,Zone A,Daylight,TSK-012975,Excavation,4,351.4,351.4,99.3,0.128,70.3,115.0,33.4,13.0,LOW,0,0.1206,Normal,98.4,No_Incident,10.52
R009633,2026-05-07 15:40,EFFICIENT_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1808.7,1.38,82.9,62.0,2.12,12.31,89.3,60.0,OP1067,Experienced,7.9,Afternoon,84.1,10.0,61.7,2,48.6,1.57,75.7,441,7.8,Eco,Forward,1,1,17,76.5,1,Unfastened,9.88,Worker,0,5.8,Clear,0,0,Cloudy,80.7,40.7,39.0,Dry,Haul_Road,Zone B,Dawn_Dusk,TSK-009633,Loading,2,690.5,690.5,161.4,0.861,174.9,166.0,34.8,22.4,LOW,0,0.0101,Normal,21.1,No_Incident,19.83
R011692,2026-05-08 06:47,NORMAL_OPERATION,EXC-214,Excavator,Large Excavator (30t class),11016.2,8.29,87.6,71.8,0.0,22.37,64.5,80.8,OP1094,Expert,11.1,Morning,97.2,21.9,83.1,5,77.2,2.3,73.5,132,10.0,Power,Swinging,1,0,6,94.8,2,Fastened,7.04,Worker,0,4.9,Clear,0,0,Clear,93.1,35.4,17.1,Dry,Gentle_Slope,Zone E,Daylight,TSK-011692,Excavation,2,302.4,302.4,54.4,0.244,60.5,54.5,20.1,9.3,LOW,0,0.0995,Normal,42.6,No_Incident,15.03
R016853,2026-05-08 08:35,PROXIMITY_HAZARD,EXC-202,Excavator,Medium Excavator (20t class),13629.8,10.29,90.9,68.7,2.13,14.58,53.4,80.3,OP1115,Intermediate,3.0,Morning,71.6,16.6,52.9,1,45.2,1.84,92.1,226,24.5,Standard,Reverse,7,5,13,58.7,4,Fastened,3.4,Worker,0,12.4,Warning,0,0,Cloudy,84.7,33.9,29.6,Dry,Embankment,Zone E,Daylight,TSK-016853,Excavation,3,414.2,414.2,124.5,0.939,110.5,146.0,37.3,84.6,CRITICAL,0,0.1294,Normal,9.7,No_Incident,11.1
R035271,2026-05-08 14:29,MULTIPLE_SIMULTANEOUS_RISKS,EXC-210,Excavator,Medium Excavator (20t class),3395.7,2.29,86.7,69.7,0.45,17.44,80.4,90.6,OP1034,Experienced,5.7,Afternoon,83.1,14.6,75.3,0,60.2,1.98,98.7,403,33.0,Standard,Stationary,0,4,26,75.1,4,Fastened,9.52,Material_Pile,0,14.9,Clear,1,1,Dust_Wind,51.5,38.8,71.8,Dry,Embankment,Zone E,Daylight,TSK-035271,Excavation,3,798.2,798.2,252.6,0.322,212.8,248.5,73.9,58.1,HIGH,0,0.0679,Normal,176.8,Stability_Loss,10.8
R009428,2026-05-08 15:24,MACHINE_OVERHEATING,WHL-314,Wheel Loader,Medium Wheel Loader,12288.5,8.29,108.4,90.7,6.44,10.79,36.6,50.3,OP1038,Intermediate,2.7,Afternoon,72.9,18.2,88.9,0,50.0,2.59,57.2,327,51.2,Standard,Forward,2,4,20,74.2,1,Fastened,6.6,Vehicle,0,3.0,Clear,0,0,Cloudy,94.7,42.0,21.6,Dry,Flat,Zone B,Daylight,TSK-009428,Loading,2,847.9,847.9,206.3,0.302,181.4,312.3,57.4,48.6,MEDIUM,0,0.1444,Normal,199.9,No_Incident,14.78
R031829,2026-05-08 15:28,STEEP_TERRAIN,WHL-311,Wheel Loader,Medium Wheel Loader,1881.7,1.39,85.0,73.7,3.36,14.85,82.6,79.6,OP1040,Expert,12.9,Afternoon,87.4,14.5,75.1,8,66.8,3.45,73.5,152,18.8,Standard,Forward,2,7,14,82.6,0,Unfastened,7.46,Structure,0,26.8,Clear,1,1,Clear,87.9,44.6,37.5,Loose,Stockpile,Zone E,Daylight,TSK-031829,Loading,3,521.1,521.1,125.1,0.644,111.5,158.9,41.3,82.3,CRITICAL,0,0.192,Normal,50.1,Stability_Loss,12.61
R017108,2026-05-08 18:44,EXCESSIVE_IDLE,EXC-207,Excavator,Large Excavator (30t class),7819.4,5.19,85.4,65.6,0.21,18.84,83.0,61.1,OP1059,Expert,10.4,Afternoon,84.7,19.6,83.9,5,71.9,2.42,76.4,89,6.3,Standard,Swinging,0,0,1,85.0,0,Fastened,18.9,No_Object,0,2.8,Clear,0,0,Clear,85.0,40.1,21.6,Dry,Flat,Zone C,Daylight,TSK-017108,Backfilling,2,215.1,215.1,46.3,0.534,36.6,33.7,10.2,3.7,LOW,0,0.1344,Normal,17.3,No_Incident,20.99
R039738,2026-05-08 23:25,NORMAL_OPERATION,EXC-206,Excavator,Large Excavator (30t class),11783.9,9.99,84.5,61.2,2.9,20.02,71.3,60.5,OP1044,Experienced,6.8,Night,79.9,12.4,75.8,1,74.4,1.85,57.2,395,17.9,Standard,Forward,4,2,10,92.9,1,Fastened,17.05,No_Object,0,8.1,Clear,0,0,Hot,66.5,35.9,31.1,Dry,Gentle_Slope,Zone A,Night_Floodlit,TSK-039738,Excavation,3,729.6,729.6,122.0,0.356,145.9,200.0,64.9,15.2,LOW,0,0.0664,Normal,136.3,No_Incident,11.24
R034341,2026-05-09 07:40,PROXIMITY_HAZARD,WHL-309,Wheel Loader,Medium Wheel Loader,13487.1,10.49,85.2,67.6,7.66,11.84,66.0,70.4,OP1064,Experienced,8.2,Morning,73.8,22.8,63.1,5,51.5,3.94,83.4,115,26.7,Standard,Reverse,1,2,9,78.4,1,Fastened,0.98,Worker,0,3.0,Violated,1,1,Cloudy,69.8,33.6,32.0,Dry,Haul_Road,Zone B,Dawn_Dusk,TSK-034341,Loading,3,453.0,453.0,111.5,0.25,96.9,110.4,21.6,97.3,CRITICAL,0,0.0576,Normal,84.3,Proximity_Near_Miss,20.94
R028459,2026-05-09 09:12,STEEP_TERRAIN,EXC-217,Excavator,Medium Excavator (20t class),7943.6,5.99,88.1,69.5,2.49,16.56,63.8,83.0,OP1032,Intermediate,4.4,Morning,67.2,29.8,68.2,1,45.1,1.65,87.1,202,25.8,Eco,Forward,1,2,17,76.2,2,Fastened,6.61,Vehicle,0,18.8,Clear,0,0,Hot,91.3,35.3,22.7,Dry,Embankment,Zone E,Daylight,TSK-028459,Trenching,2,331.9,331.9,141.0,0.159,115.0,144.9,38.8,64.1,HIGH,0,0.3793,Normal,117.2,No_Incident,8.54
R020391,2026-05-09 11:19,POOR_WEATHER,WHL-307,Wheel Loader,Large Wheel Loader,4481.6,3.19,83.1,60.7,3.89,20.24,81.0,64.4,OP1108,Novice,0.4,Morning,57.4,20.3,62.4,2,14.2,5.39,78.5,91,24.1,Power,Reverse,2,0,11,66.2,1,Fastened,15.89,No_Object,0,10.4,Clear,0,0,Dust_Wind,38.8,35.6,83.3,Loose,Stockpile,Zone D,Dawn_Dusk,TSK-020391,Stockpiling,2,486.3,486.3,107.2,0.212,81.5,133.1,46.2,40.1,MEDIUM,0,0.0756,Normal,106.8,No_Incident,10.52
R023984,2026-05-09 19:01,PROXIMITY_HAZARD,WHL-312,Wheel Loader,Medium Wheel Loader,6117.7,3.89,82.3,62.0,7.3,9.7,83.3,54.5,OP1004,Intermediate,2.4,Afternoon,64.1,49.2,58.0,1,36.4,3.03,70.5,219,68.5,Standard,Reverse,1,0,14,77.3,5,Unfastened,2.2,Worker,1,0.7,Violated,0,1,Clear,94.2,42.3,42.1,Dry,Haul_Road,Zone B,Daylight,TSK-023984,Loading,1,662.6,662.6,263.2,0.631,141.7,178.2,29.0,93.5,CRITICAL,0,0.1308,Normal,72.5,Proximity_Near_Miss,22.87
R016168,2026-05-09 23:59,LOW_VISIBILITY,EXC-208,Excavator,Large Excavator (30t class),5588.8,3.99,83.6,59.3,2.0,16.52,78.4,63.8,OP1073,Experienced,6.0,Night,68.6,26.7,75.3,2,49.4,2.61,79.3,393,54.1,Eco,Reverse,0,3,13,85.0,4,Fastened,17.05,No_Object,0,5.3,Clear,0,0,Cloudy,45.2,30.4,33.7,Loose,Stockpile,Zone D,Night_Poor,TSK-016168,Loading,2,1026.4,1026.4,279.2,0.499,195.0,270.4,72.7,42.1,MEDIUM,0,0.0328,Normal,141.9,No_Incident,14.12
R023837,2026-05-10 00:25,MACHINE_OVERHEATING,WHL-315,Wheel Loader,Medium Wheel Loader,9614.6,7.09,104.6,84.8,5.06,13.93,58.1,71.2,OP1043,Expert,10.4,Night,83.5,13.6,83.9,4,58.2,3.61,77.2,87,9.2,Standard,Forward,2,1,7,79.0,1,Fastened,20.0,Structure,0,6.1,Clear,0,1,Clear,56.1,32.9,33.2,Loose,Stockpile,Zone D,Night_Poor,TSK-023837,Loading,3,311.7,311.7,80.5,0.501,66.7,91.1,21.5,57.2,HIGH,0,0.0298,Normal,46.1,Stability_Loss,14.47
R009299,2026-05-10 02:48,HIGH_LOAD_OPERATION,EXC-202,Excavator,Medium Excavator (20t class),13700.9,10.29,90.3,69.8,3.06,15.57,56.3,81.6,OP1002,Experienced,5.2,Night,77.3,26.5,86.3,2,67.8,2.07,105.5,177,30.7,Standard,Forward,1,2,15,70.2,2,Fastened,9.92,Worker,0,2.9,Clear,0,0,Hot,66.4,37.5,34.4,Dry,Flat,Zone C,Night_Floodlit,TSK-009299,Trenching,4,363.5,363.5,166.4,0.268,126.0,153.0,40.8,37.5,MEDIUM,0,0.1312,Normal,110.2,No_Incident,8.91
R022901,2026-05-10 10:57,NORMAL_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,9049.5,5.69,88.2,71.8,7.19,24.76,66.7,82.4,OP1062,Experienced,5.1,Morning,76.7,22.4,90.4,1,58.1,5.83,88.8,126,22.8,Standard,Reverse,0,0,21,82.2,2,Fastened,7.22,Material_Pile,0,8.8,Clear,0,0,Cloudy,77.2,37.2,35.2,Dry,Stockpile,Zone D,Daylight,TSK-022901,Loading,2,731.0,731.0,168.0,0.535,116.4,145.6,61.2,41.8,MEDIUM,0,0.0935,Normal,68.0,No_Incident,11.94
R016070,2026-05-10 18:31,POOR_WEATHER,EXC-204,Excavator,Medium Excavator (20t class),1853.8,1.39,80.5,58.7,0.0,8.67,90.9,51.9,OP1111,Expert,11.3,Afternoon,78.8,27.5,78.0,5,74.5,1.41,68.0,284,55.9,Eco,Stationary,3,0,11,94.8,1,Fastened,9.95,Worker,0,1.4,Clear,0,0,Light_Rain,79.1,37.0,12.1,Wet,Flat,Zone A,Daylight,TSK-016070,Trenching,4,398.8,398.8,144.4,0.277,138.2,208.5,30.8,6.9,LOW,0,0.1005,Normal,154.3,No_Incident,12.95
R029385,2026-05-12 00:54,NORMAL_OPERATION,WHL-301,Wheel Loader,Large Wheel Loader,12088.8,7.99,82.1,65.6,6.44,14.47,57.7,62.9,OP1082,Experienced,5.9,Night,79.8,42.4,77.9,1,72.2,5.43,74.6,181,83.3,Standard,Forward,3,1,10,75.9,4,Fastened,8.64,Worker,0,6.2,Clear,0,0,Clear,66.5,28.9,45.3,Dry,Haul_Road,Zone B,Night_Floodlit,TSK-029385,Loading,4,977.9,977.9,213.2,0.732,155.7,265.8,65.1,43.8,MEDIUM,0,0.0453,Normal,66.5,No_Incident,15.02
R019107,2026-05-12 18:38,PROXIMITY_HAZARD,EXC-220,Excavator,Large Excavator (30t class),3339.4,2.0,84.3,64.4,3.29,20.32,87.3,59.9,OP1011,Intermediate,4.3,Afternoon,77.5,14.6,74.5,0,68.3,2.27,72.1,346,18.1,Standard,Reverse,2,1,14,90.3,4,Fastened,2.7,Worker,0,0.0,Violated,0,0,Clear,72.1,40.5,25.8,Dry,Flat,Zone B,Dawn_Dusk,TSK-019107,Loading,3,783.1,783.1,148.9,0.393,148.8,150.9,51.1,19.2,LOW,0,0.0997,Normal,89.2,No_Incident,15.31
R020112,2026-05-13 10:33,HIGH_LOAD_OPERATION,EXC-224,Excavator,Large Excavator (30t class),15277.5,9.5,83.7,64.7,0.3,22.45,52.9,69.3,OP1095,Novice,1.6,Morning,68.7,16.3,58.7,1,36.4,3.08,95.6,460,58.4,Standard,Swinging,5,9,53,70.9,2,Fastened,8.98,Worker,1,0.2,Clear,0,0,Heavy_Rain,41.1,27.9,0.0,Muddy,Flat,Zone B,Daylight,TSK-020112,Loading,3,1415.6,1415.6,289.4,0.587,269.0,439.2,163.1,57.7,HIGH,0,0.0564,Normal,165.0,No_Incident,8.68
